Date,Open,High,Low,Close,Adj Close,Volume
1995-10-16,1.294643,1.412946,1.236607,1.254464,1.085540,551079200
1995-10-23,1.254464,1.267857,1.218750,1.241071,1.073950,206169600
1995-10-30,1.245536,1.325893,1.236607,1.303571,1.128034,247570400
1995-11-06,1.303571,1.464286,1.299107,1.419643,1.228476,472553200
1995-11-13,1.437500,1.517857,1.410714,1.433036,1.240065,331886800
1995-11-20,1.437500,1.441964,1.352679,1.435268,1.241996,137205600
1995-11-27,1.450893,1.450893,1.325893,1.343750,1.166430,194124000
1995-12-04,1.433036,1.433036,1.352679,1.406250,1.220683,332166800
1995-12-11,1.410714,1.415179,1.227679,1.258929,1.092801,508622800
1995-12-18,1.254464,1.258929,1.129464,1.151786,0.999797,507668000
1995-12-25,1.160714,1.191964,1.129464,1.138393,0.988172,240550800
1996-01-01,1.151786,1.223214,1.120536,1.223214,1.061800,328809600
1996-01-08,1.232143,1.267857,1.151786,1.209821,1.050174,474146400
1996-01-15,1.205357,1.241071,1.049107,1.066964,0.926169,620004000
1996-01-22,1.062500,1.214286,1.022321,1.093750,0.949420,831219200
1996-01-29,1.035714,1.062500,0.959263,1.044643,0.906793,543130000
1996-02-05,1.060268,1.071429,0.982143,0.991071,0.860290,343532000
1996-02-12,1.004464,1.031250,0.977679,0.982143,0.852540,216120800
1996-02-19,1.000000,1.080357,1.000000,1.066964,0.926169,239055600
1996-02-26,1.071429,1.075893,0.950893,0.959821,0.833164,199844400
1996-03-04,0.973214,0.977679,0.892857,0.928571,0.806038,203529200
1996-03-11,0.937500,0.941964,0.910714,0.924107,0.802163,129396400
1996-03-18,0.926339,0.946429,0.888393,0.906250,0.786662,141758400
1996-03-25,0.910714,0.919643,0.821429,0.877232,0.761473,304220000
1996-04-01,0.897321,0.924107,0.857143,0.861607,0.747910,104591200
1996-04-08,0.852679,0.946429,0.848214,0.910714,0.790537,189593600
1996-04-15,0.910714,0.928571,0.866071,0.895089,0.776974,164987200
1996-04-22,0.901786,0.910714,0.861607,0.883929,0.767286,193169200
1996-04-29,0.892857,0.892857,0.839286,0.852679,0.740160,166796000
1996-05-06,0.888393,0.977679,0.883929,0.973214,0.844790,259621600
1996-05-13,0.968750,1.031250,0.950893,0.986607,0.856415,232596000
1996-05-20,0.995536,1.004464,0.919643,0.955357,0.829289,159518800
1996-05-27,0.955357,0.973214,0.883929,0.933036,0.809913,146871200
1996-06-03,0.924107,0.928571,0.839286,0.870536,0.755661,506917600
1996-06-10,0.870536,0.890067,0.852679,0.854911,0.742098,186930800
1996-06-17,0.861607,0.861607,0.799107,0.808036,0.701408,194891200
1996-06-24,0.808036,0.808036,0.700893,0.750000,0.651031,279745200
1996-07-01,0.754464,0.767857,0.687500,0.696429,0.604528,153938400
1996-07-08,0.700893,0.709821,0.616071,0.645089,0.559964,276567200
1996-07-15,0.647321,0.776786,0.571429,0.741071,0.643280,454767600
1996-07-22,0.745536,0.785714,0.709821,0.785714,0.682032,196128800
1996-07-29,0.785714,0.812500,0.754464,0.772321,0.670406,178998400
1996-08-05,0.772321,0.834821,0.741071,0.825893,0.716909,193841200
1996-08-12,0.834821,0.843750,0.790179,0.803571,0.697533,144023600
1996-08-19,0.799107,0.857143,0.799107,0.852679,0.740160,210641200
1996-08-26,0.852679,0.892857,0.839286,0.866071,0.751785,188809600
1996-09-02,0.861607,0.879464,0.808036,0.821429,0.713033,172541600
1996-09-09,0.808036,0.812500,0.723214,0.750000,0.651031,219671200
1996-09-16,0.767857,0.861607,0.763393,0.816964,0.709158,268951200
1996-09-23,0.816964,0.816964,0.785714,0.796875,0.691720,120862000
1996-09-30,0.790179,0.883929,0.785714,0.814732,0.707221,315672000
1996-10-07,0.821429,0.879464,0.816964,0.866071,0.751785,192186400
1996-10-14,0.875000,0.991071,0.866071,0.948661,0.823476,594193600
1996-10-21,0.946429,0.950893,0.866071,0.875000,0.759536,180829600
1996-10-28,0.897321,0.897321,0.794643,0.866071,0.751785,245557200
1996-11-04,0.870536,0.937500,0.848214,0.937500,0.813788,248368400
1996-11-11,0.941964,0.941964,0.892857,0.892857,0.775036,124586000
1996-11-18,0.892857,0.906250,0.870536,0.901786,0.782787,138737200
1996-11-25,0.906250,0.910714,0.857143,0.861607,0.747910,80816400
1996-12-02,0.861607,0.910714,0.852679,0.897321,0.778912,253215200
1996-12-09,0.901786,0.906250,0.830357,0.830357,0.720784,170598400
1996-12-16,0.839286,0.843750,0.763393,0.839286,0.728534,298720800
1996-12-23,0.857143,0.866071,0.816964,0.825893,0.716909,152950000
1996-12-30,0.825893,0.830357,0.741071,0.776786,0.674282,227094000
1997-01-06,0.629464,0.656250,0.616071,0.651786,0.565777,1190067200
1997-01-13,0.660714,0.660714,0.593750,0.598214,0.519274,497767200
1997-01-20,0.602679,0.625000,0.598214,0.602679,0.523150,285675600
1997-01-27,0.611607,0.616071,0.589286,0.593750,0.515399,228967200
1997-02-03,0.602679,0.607143,0.540179,0.564732,0.490211,527503200
1997-02-10,0.575893,0.584821,0.553571,0.582589,0.505711,233707600
1997-02-17,0.593750,0.638393,0.571429,0.584821,0.507649,236401200
1997-02-24,0.580357,0.620536,0.580357,0.580357,0.503774,145930400
1997-03-03,0.589286,0.607143,0.571429,0.589286,0.511524,129180800
1997-03-10,0.593750,0.598214,0.571429,0.591518,0.513462,151048800
1997-03-17,0.580357,0.625000,0.566964,0.593750,0.515399,245389200
1997-03-24,0.589286,0.687500,0.574219,0.665179,0.577402,357380800
1997-03-31,0.665179,0.700893,0.616071,0.687500,0.596778,609260400
1997-04-07,0.705357,0.709821,0.647321,0.651786,0.565777,222656000
1997-04-14,0.656250,0.687500,0.642857,0.656250,0.569652,173882800
1997-04-21,0.665179,0.665179,0.620536,0.625000,0.542526,100153200
1997-04-28,0.633929,0.642857,0.598214,0.607143,0.527025,132622000
1997-05-05,0.607143,0.625000,0.584821,0.609375,0.528962,141792000
1997-05-12,0.616071,0.642857,0.607143,0.616071,0.534775,172485600
1997-05-19,0.625000,0.629464,0.589286,0.602679,0.523150,100783200
1997-05-26,0.598214,0.625000,0.584821,0.593750,0.515399,114534000
1997-06-02,0.607143,0.611607,0.589286,0.598214,0.519274,76179600
1997-06-09,0.595982,0.604911,0.562500,0.564732,0.490211,132504400
1997-06-16,0.566964,0.589286,0.549107,0.555804,0.482460,154280000
1997-06-23,0.553571,0.558036,0.522321,0.524554,0.455334,237316800
1997-06-30,0.526786,0.526786,0.464286,0.488839,0.424332,264650400
1997-07-07,0.497768,0.553571,0.455357,0.542411,0.470834,414159200
1997-07-14,0.544643,0.647321,0.531250,0.619420,0.537681,584861200
1997-07-21,0.627232,0.631696,0.558036,0.580357,0.503774,269749200
1997-07-28,0.587054,0.685268,0.580357,0.685268,0.594840,325446800
1997-08-04,0.685268,1.055804,0.685268,0.957589,0.831226,2654632400
1997-08-11,0.939732,0.944196,0.729911,0.830357,0.720784,1124057200
1997-08-18,0.832589,0.897321,0.812500,0.843750,0.732409,329554400
1997-08-25,0.843750,0.845982,0.767857,0.776786,0.674282,190204000
1997-09-01,0.785714,0.830357,0.783482,0.792411,0.687845,182355600
1997-09-08,0.794643,0.825893,0.758929,0.787946,0.683970,232951600
1997-09-15,0.781250,0.803571,0.767857,0.783482,0.680094,145499200
1997-09-22,0.790179,0.823661,0.750000,0.761161,0.660719,263760000
1997-09-29,0.774554,0.796875,0.763393,0.790179,0.685907,183979600
1997-10-06,0.792411,0.812500,0.756696,0.810268,0.703345,192290000
1997-10-13,0.812500,0.883929,0.709821,0.718750,0.623904,578292400
1997-10-20,0.718750,0.720982,0.589286,0.591518,0.513462,403326000
1997-10-27,0.598214,0.660714,0.566964,0.608259,0.527994,326575200
1997-11-03,0.627232,0.714286,0.609375,0.705357,0.612279,523605600
1997-11-10,0.750000,0.767857,0.625000,0.658482,0.571589,582836800
1997-11-17,0.674107,0.676339,0.638393,0.649554,0.563839,164301200
1997-11-24,0.627232,0.642857,0.602679,0.633929,0.550276,116127200
1997-12-01,0.631696,0.640625,0.555804,0.564732,0.490211,312054400
1997-12-08,0.555804,0.562500,0.495536,0.504464,0.437896,247254000
1997-12-15,0.504464,0.520089,0.473214,0.488839,0.424332,252369600
1997-12-22,0.495536,0.500000,0.462054,0.475446,0.412707,206004400
1997-12-29,0.475446,0.580357,0.455357,0.580357,0.503774,436293200
1998-01-05,0.589286,0.714286,0.526786,0.649554,0.563839,1291634400
1998-01-12,0.622768,0.712054,0.611607,0.671875,0.583215,637036400
1998-01-19,0.680804,0.705357,0.662946,0.696429,0.604528,248665200
1998-01-26,0.694196,0.703125,0.651786,0.654018,0.567714,196030800
1998-02-02,0.660714,0.667411,0.620536,0.660714,0.573527,412540800
1998-02-09,0.656250,0.709821,0.656250,0.696429,0.604528,385025200
1998-02-16,0.696429,0.747768,0.696429,0.714286,0.620029,350604800
1998-02-23,0.718750,0.852679,0.714286,0.843750,0.732409,690370800
1998-03-02,0.841518,0.883929,0.772321,0.872768,0.757598,723483600
1998-03-09,0.848214,0.973214,0.803571,0.968750,0.840915,953173200
1998-03-16,0.968750,0.973214,0.924107,0.941964,0.817663,366287600
1998-03-23,0.926339,1.000000,0.879464,0.962054,0.835102,484150800
1998-03-30,0.955357,0.993304,0.955357,0.966518,0.838977,275464000
1998-04-06,0.964286,0.964286,0.881696,0.915179,0.794413,258949600
1998-04-13,0.915179,1.058036,0.892857,0.997768,0.866103,900944800
1998-04-20,0.986607,1.053571,0.970982,0.997768,0.866103,460398400
1998-04-27,0.955357,1.008929,0.937500,1.000000,0.868041,300132000
1998-05-04,1.031250,1.093750,1.031250,1.087054,0.943607,677787600
1998-05-11,1.102679,1.129464,1.044643,1.055804,0.916481,418129600
1998-05-18,1.049107,1.066964,0.975446,0.995536,0.864166,259604800
1998-05-25,1.002232,1.008929,0.915179,0.950893,0.825414,299294800
1998-06-01,0.946429,0.986607,0.915179,0.959821,0.833164,230899200
1998-06-08,0.964286,1.035714,0.957589,1.004464,0.871916,258893600
1998-06-15,0.973214,1.020089,0.955357,0.966518,0.838977,177769200
1998-06-22,0.964286,1.029018,0.955357,1.006696,0.873854,235586400
1998-06-29,1.008929,1.073661,1.002232,1.035714,0.899042,227368400
1998-07-06,1.053571,1.200893,1.040179,1.145089,0.993985,578592000
1998-07-13,1.140625,1.361607,1.138393,1.316964,1.143179,1262447200
1998-07-20,1.305804,1.321429,1.207589,1.238839,1.075363,379635200
1998-07-27,1.223214,1.312500,1.178571,1.236607,1.073425,358184400
1998-08-03,1.223214,1.334821,1.187500,1.303571,1.131553,446600000
1998-08-10,1.296875,1.464286,1.294643,1.446429,1.255559,944851600
1998-08-17,1.464286,1.562500,1.392857,1.535714,1.333063,807030000
1998-08-24,1.551339,1.553571,1.218750,1.220982,1.059862,889680400
1998-08-31,1.241071,1.334821,1.093750,1.254464,1.088926,841831200
1998-09-07,1.357143,1.415179,1.276786,1.343750,1.166430,409164000
1998-09-14,1.366071,1.386161,1.270089,1.312500,1.139303,378492800
1998-09-21,1.274554,1.412946,1.261161,1.383929,1.201306,388214400
1998-09-28,1.419643,1.435268,1.218750,1.252232,1.086989,430880800
1998-10-05,1.214286,1.258929,1.017857,1.254464,1.088926,695637600
1998-10-12,1.339286,1.475446,1.267857,1.310268,1.137366,1325195200
1998-10-19,1.310268,1.363839,1.254464,1.267857,1.100552,490459200
1998-10-26,1.287946,1.390625,1.252232,1.325893,1.150929,509992000
1998-11-02,1.339286,1.406250,1.330357,1.359375,1.179993,664140400
1998-11-09,1.345982,1.361607,1.169643,1.274554,1.106365,970048800
1998-11-16,1.283482,1.328125,1.241071,1.261161,1.094739,417667600
1998-11-23,1.270089,1.314732,1.241071,1.252232,1.086989,338651600
1998-11-30,1.234375,1.316964,1.129464,1.169643,1.015298,934281600
1998-12-07,1.191964,1.214286,1.129464,1.205357,1.046299,730217600
1998-12-14,1.174107,1.263393,1.151786,1.256696,1.090864,565653200
1998-12-21,1.263393,1.446429,1.223214,1.401786,1.216807,735817600
1998-12-28,1.392857,1.482143,1.392857,1.462054,1.269122,405428800
1999-01-04,1.504464,1.674107,1.428571,1.607143,1.395066,1454854800
1999-01-11,1.633929,1.689732,1.428571,1.475446,1.280748,1289848000
1999-01-18,1.497768,1.511161,1.323661,1.383929,1.201306,564816000
1999-01-25,1.401786,1.484375,1.386161,1.470982,1.276873,472332000
1999-02-01,1.488839,1.497768,1.267857,1.296875,1.125740,541450000
1999-02-08,1.310268,1.419643,1.285714,1.345982,1.168367,681777600
1999-02-15,1.388393,1.388393,1.270089,1.328125,1.152867,364537600
1999-02-22,1.334821,1.412946,1.232143,1.243304,1.079238,441364000
1999-03-01,1.243304,1.261161,1.156250,1.185268,1.028861,574884800
1999-03-08,1.187500,1.238839,1.142857,1.185268,1.028861,540425200
1999-03-15,1.189732,1.287946,1.174107,1.196429,1.038549,470472800
1999-03-22,1.214286,1.256696,1.160714,1.187500,1.030798,515779600
1999-03-29,1.196429,1.325893,1.194196,1.287946,1.117990,451950800
1999-04-05,1.285714,1.368304,1.283482,1.312500,1.139303,516572000
1999-04-12,1.250000,1.323661,1.225446,1.265625,1.098614,931481600
1999-04-19,1.274554,1.408482,1.196429,1.399554,1.214870,896022400
1999-04-26,1.410714,1.683036,1.401786,1.642857,1.426067,1562652000
1999-05-03,1.645089,1.785714,1.526786,1.638393,1.422191,932209600
1999-05-10,1.669643,1.676339,1.555804,1.584821,1.375690,442218000
1999-05-17,1.562500,1.642857,1.517857,1.569196,1.362126,452079600
1999-05-24,1.558036,1.584821,1.462054,1.573661,1.366002,400719200
1999-05-31,1.607143,1.720982,1.571429,1.718750,1.491946,459818800
1999-06-07,1.718750,1.750000,1.651786,1.658482,1.439630,396956000
1999-06-14,1.660714,1.716518,1.611607,1.683036,1.460944,236238800
1999-06-21,1.678571,1.687500,1.502232,1.506696,1.307874,386304800
1999-06-28,1.515625,1.676339,1.513393,1.654018,1.435755,318561600
1999-07-05,1.640625,1.986607,1.636161,1.986607,1.724456,946677200
1999-07-12,1.982143,2.022321,1.832589,1.895089,1.645015,828758000
1999-07-19,1.926339,1.993304,1.825893,1.904018,1.652765,589330000
1999-07-26,1.888393,2.004464,1.816964,1.988839,1.726393,433655600
1999-08-02,1.986607,2.071429,1.861607,1.933036,1.677954,465085600
1999-08-09,1.940848,2.214286,1.915179,2.145089,1.862025,616098000
1999-08-16,2.136161,2.214286,2.078125,2.113839,1.834899,486102400
1999-08-23,2.120536,2.321429,2.118304,2.312500,2.007344,501079600
1999-08-30,2.321429,2.687500,2.214286,2.625000,2.278607,1072545600
1999-09-06,2.633929,2.783482,2.625000,2.765625,2.400675,684961200
1999-09-13,2.752232,2.825893,2.638393,2.747768,2.385175,429758000
1999-09-20,2.750000,2.861607,2.250000,2.319196,2.013158,1815256800
1999-09-27,2.370536,2.383929,2.051339,2.204241,1.913372,1135828400
1999-10-04,2.227679,2.486607,2.227679,2.341518,2.032533,766631600
1999-10-11,2.357143,2.707589,2.276786,2.662946,2.311546,1133896400
1999-10-18,2.638393,2.758929,2.444196,2.640625,2.292170,1023338400
1999-10-25,2.651786,2.895089,2.618304,2.861607,2.483991,539560000
1999-11-01,2.857143,3.156250,2.761161,3.154018,2.737816,450542400
1999-11-08,3.133929,3.490513,3.098214,3.236607,2.809507,721733600
1999-11-15,3.200893,3.383929,3.145089,3.301339,2.865697,383908000
1999-11-22,3.276786,3.410714,3.160714,3.395089,2.947077,273212800
1999-11-29,3.366071,4.127232,3.330357,4.107143,3.565167,785296400
1999-12-06,4.091518,4.214286,3.535714,3.678571,3.193151,704278400
1999-12-13,3.656808,3.660714,3.252232,3.571429,3.100145,636910400
1999-12-20,3.555804,3.734375,3.450893,3.696429,3.208651,287047600
1999-12-27,3.727679,3.729911,3.392857,3.671875,3.187337,267856400
2000-01-03,3.745536,4.017857,3.392857,3.553571,3.084645,763800800
2000-01-10,3.642857,3.651786,3.089286,3.587054,3.113708,836435600
2000-01-17,3.607143,4.339286,3.587054,3.975446,3.450849,845969600
2000-01-24,3.872768,4.078125,3.593750,3.629464,3.150523,517168400
2000-01-31,3.607143,3.928571,3.375000,3.857143,3.348157,596106000
2000-02-07,3.857143,4.183036,3.783482,3.883929,3.371409,416077200
2000-02-14,3.904018,4.283482,3.879464,3.973214,3.448912,438617200
2000-02-21,3.933036,4.254464,3.810268,3.941964,3.421786,380242800
2000-02-28,3.933036,4.716518,3.870536,4.571429,3.968187,602229600
2000-03-06,4.500000,4.611607,4.223214,4.491071,3.898431,320031600
2000-03-13,4.361607,4.517857,4.071429,4.464286,3.875183,464822400
2000-03-20,4.410714,5.370536,4.343750,4.953125,4.299515,576573200
2000-03-27,4.915179,5.169643,4.479911,4.850446,4.210384,385254800
2000-04-03,4.839286,4.982143,4.169643,4.705357,4.084443,487155200
2000-04-10,4.703125,4.741071,3.745536,3.995536,3.468288,723167200
2000-04-17,3.910714,4.651786,3.895089,4.245536,3.685298,510689200
2000-04-24,4.107143,4.598214,4.098214,4.430804,3.846120,444589600
2000-05-01,4.459821,4.508929,3.948661,4.040179,3.507040,409004400
2000-05-08,4.003348,4.060268,3.526786,3.843750,3.336532,463447600
2000-05-15,3.859375,3.895089,3.334821,3.357143,2.914137,657980400
2000-05-22,3.348214,3.348214,2.964286,3.084821,2.677751,634863600
2000-05-29,3.129464,3.562500,2.870536,3.305804,2.869572,710813600
2000-06-05,3.332589,3.517857,3.203125,3.419643,2.968390,419263600
2000-06-12,3.441964,3.444196,3.149554,3.256696,2.826946,367844400
2000-06-19,3.234375,4.116071,3.207589,3.691964,3.204776,514518200
2000-06-26,3.750000,3.964286,3.647321,3.741071,3.247403,300503000
2000-07-03,3.723214,3.941964,3.544643,3.888393,3.375283,227298400
2000-07-10,3.863839,4.330357,3.839286,4.120536,3.576793,404265400
2000-07-17,4.160714,4.205357,3.696429,3.825893,3.321031,424522000
2000-07-24,3.754464,3.803571,3.348214,3.450893,2.995516,341782000
2000-07-31,3.511161,3.687500,3.160714,3.383929,2.937388,264489400
2000-08-07,3.419643,3.504464,3.254464,3.406250,2.956764,308358400
2000-08-14,3.399554,3.745536,3.308036,3.571429,3.100145,218902600
2000-08-21,3.589286,4.107143,3.544643,4.058036,3.522540,323339800
2000-08-28,4.089286,4.544643,4.075893,4.531250,3.933310,396974200
2000-09-04,4.475446,4.580357,4.125000,4.205357,3.650421,266757400
2000-09-11,4.191964,4.312500,3.875000,3.945313,3.424692,375607400
2000-09-18,3.946429,4.388393,3.571429,3.727679,3.235777,540156400
2000-09-25,3.767857,3.964286,1.812500,1.839286,1.596575,2382493400
2000-10-02,1.906250,1.910714,1.500000,1.584821,1.375690,1853649000
2000-10-09,1.616071,1.633929,1.366071,1.575893,1.367940,1231476400
2000-10-16,1.593750,1.660714,1.308036,1.392857,1.209057,1138537400
2000-10-23,1.447545,1.491071,1.250000,1.325893,1.150929,871516800
2000-10-30,1.366071,1.642857,1.339286,1.589286,1.379565,801738000
2000-11-06,1.602679,1.616071,1.361607,1.361607,1.181931,504154000
2000-11-13,1.339286,1.464286,1.303571,1.321429,1.147054,452181800
2000-11-20,1.328125,1.392857,1.303571,1.379464,1.197431,287870800
2000-11-27,1.419643,1.424107,1.151786,1.218750,1.057925,553842800
2000-12-04,1.227679,1.245536,1.000000,1.075893,0.933919,801126200
2000-12-11,1.084821,1.142857,1.000000,1.004464,0.871916,460230400
2000-12-18,1.040179,1.089286,0.973214,1.071429,0.930044,487510800
2000-12-25,1.062500,1.071429,1.013393,1.062500,0.922293,369448800
2001-01-01,1.062500,1.321429,1.031250,1.169643,1.015298,605284400
2001-01-08,1.209821,1.321429,1.138393,1.227679,1.065675,692630400
2001-01-15,1.245536,1.397321,1.178571,1.392857,1.209057,787666600
2001-01-22,1.361607,1.495536,1.316964,1.397321,1.212932,772119600
2001-01-29,1.397321,1.607143,1.397321,1.473214,1.278810,768923400
2001-02-05,1.464286,1.527902,1.334821,1.366071,1.185806,584231200
2001-02-12,1.361607,1.468750,1.321429,1.357143,1.178055,348909400
2001-02-19,1.370536,1.424107,1.285714,1.343750,1.166430,357744800
2001-02-26,1.361607,1.459821,1.227679,1.375000,1.193556,449962800
2001-03-05,1.383929,1.575893,1.375000,1.446429,1.255559,494877600
2001-03-12,1.406250,1.526786,1.294643,1.401786,1.216807,577939600
2001-03-19,1.410714,1.683036,1.383929,1.642857,1.426067,723695000
2001-03-26,1.652143,1.696429,1.509286,1.576429,1.368404,719087600
2001-04-02,1.577857,1.618571,1.339286,1.470714,1.276640,541683800
2001-04-09,1.477857,1.644286,1.432857,1.601429,1.390105,339246600
2001-04-16,1.577857,1.839286,1.400000,1.788571,1.552553,1159585000
2001-04-23,1.738571,1.877857,1.679286,1.871429,1.624476,625538200
2001-04-30,1.907143,1.937143,1.711429,1.839286,1.596575,468287400
2001-05-07,1.830000,1.840000,1.625714,1.632143,1.416767,352224600
2001-05-14,1.635000,1.821429,1.625000,1.680714,1.458929,339936800
2001-05-21,1.687857,1.723571,1.607143,1.625714,1.411186,396363800
2001-05-28,1.594286,1.607143,1.378571,1.492143,1.295241,548009000
2001-06-04,1.505714,1.550000,1.452143,1.522857,1.321902,411174400
2001-06-11,1.503571,1.552143,1.382143,1.460000,1.267340,465313800
2001-06-18,1.457857,1.642857,1.427143,1.590000,1.380185,431494000
2001-06-25,1.607143,1.792857,1.603571,1.660714,1.441568,487565400
2001-07-02,1.688571,1.730714,1.551429,1.573571,1.365924,199451000
2001-07-09,1.577857,1.786429,1.488571,1.775000,1.540773,568197000
2001-07-16,1.777143,1.801429,1.392143,1.427143,1.238818,842308600
2001-07-23,1.435000,1.464286,1.275000,1.354286,1.175575,434222600
2001-07-30,1.365714,1.421429,1.322143,1.392857,1.209057,305166400
2001-08-06,1.360000,1.407143,1.324286,1.358571,1.179295,232999200
2001-08-13,1.364286,1.382857,1.283571,1.290714,1.120393,290686200
2001-08-20,1.295714,1.330000,1.255714,1.326429,1.151394,279847400
2001-08-27,1.328571,1.378571,1.234286,1.325000,1.150154,293237000
2001-09-03,1.321429,1.362857,1.228571,1.234286,1.071410,308117600
2001-09-10,1.214286,1.250000,1.208571,1.240714,1.076991,77211400
2001-09-17,1.142857,1.265714,1.048571,1.123571,0.975306,535029600
2001-09-24,1.150714,1.202857,1.066429,1.107857,0.961665,462522200
2001-10-01,1.106429,1.160714,1.059286,1.152857,1.000727,467735800
2001-10-08,1.112143,1.291429,1.107143,1.286429,1.116673,327936000
2001-10-15,1.282143,1.315000,1.211429,1.307143,1.134653,396650800
2001-10-22,1.300714,1.387143,1.267857,1.333571,1.157594,496315400
2001-10-29,1.326429,1.347143,1.218571,1.326429,1.151394,324973600
2001-11-05,1.345714,1.437857,1.323571,1.336429,1.160074,352809800
2001-11-12,1.332857,1.421429,1.282857,1.355000,1.176196,272753600
2001-11-19,1.357143,1.442857,1.354286,1.417143,1.230138,217690200
2001-11-26,1.424286,1.539286,1.420000,1.521429,1.320662,371632800
2001-12-03,1.504286,1.716429,1.471429,1.610000,1.397546,418153400
2001-12-10,1.592143,1.642143,1.435000,1.456429,1.264239,238918400
2001-12-17,1.457143,1.548571,1.442143,1.500000,1.302061,294026600
2001-12-24,1.492857,1.642857,1.492857,1.602143,1.390725,171915800
2001-12-31,1.607857,1.710714,1.559286,1.692143,1.468849,422315600
2002-01-07,1.694286,1.714286,1.446429,1.503571,1.305162,505999200
2002-01-14,1.500714,1.624286,1.464286,1.583571,1.374604,568149400
2002-01-21,1.590714,1.679286,1.542143,1.660714,1.441568,325127600
2002-01-28,1.671429,1.782857,1.622857,1.743571,1.513491,441274400
2002-02-04,1.737143,1.855714,1.669286,1.716429,1.489930,570000200
2002-02-11,1.709286,1.802857,1.695714,1.707143,1.481870,364028000
2002-02-18,1.697143,1.705000,1.532143,1.624286,1.409946,382232200
2002-02-25,1.632143,1.765714,1.495714,1.675000,1.453968,630767200
2002-03-04,1.661429,1.792143,1.625714,1.761429,1.528992,344297800
2002-03-11,1.757143,1.795714,1.705000,1.782143,1.546973,293951000
2002-03-18,1.782143,1.807143,1.661429,1.720714,1.493651,414941800
2002-03-25,1.719286,1.720714,1.642857,1.690714,1.467609,189207200
2002-04-01,1.670000,1.799286,1.662857,1.767143,1.533952,308554400
2002-04-08,1.725714,1.800000,1.698571,1.790000,1.553793,351380400
2002-04-15,1.790000,1.869286,1.771429,1.784286,1.548833,521829000
2002-04-22,1.774286,1.780714,1.642857,1.643571,1.426687,285632200
2002-04-29,1.654286,1.741429,1.649286,1.679286,1.457689,309520400
2002-05-06,1.667857,1.751429,1.581429,1.665714,1.445908,347277000
2002-05-13,1.680000,1.855714,1.638571,1.786429,1.550693,397871600
2002-05-20,1.755000,1.802857,1.665714,1.725000,1.497370,344338400
2002-05-27,1.692143,1.745714,1.662857,1.664286,1.444668,233345000
2002-06-03,1.670714,1.675000,1.495000,1.528571,1.326863,433097000
2002-06-10,1.534286,1.560000,1.293571,1.435714,1.246258,483193200
2002-06-17,1.445714,1.473571,1.199286,1.203571,1.044749,807312800
2002-06-24,1.197857,1.272857,1.141429,1.265714,1.098692,453401200
2002-07-01,1.265000,1.339286,1.196429,1.338571,1.161935,222139400
2002-07-08,1.322857,1.342143,1.212143,1.250714,1.085671,365500800
2002-07-15,1.245000,1.328571,1.037857,1.068571,0.927564,725729200
2002-07-22,1.053571,1.087143,0.985714,1.024286,0.889122,481110000
2002-07-29,1.034286,1.107857,1.017857,1.032143,0.895942,337128400
2002-08-05,1.036429,1.098571,0.997857,1.071429,0.930044,310654400
2002-08-12,1.064286,1.150000,1.038571,1.129286,0.980266,354005400
2002-08-19,1.127143,1.160714,1.103571,1.123571,0.975306,256792200
2002-08-26,1.139286,1.139286,1.036429,1.053571,0.914543,264465600
2002-09-02,1.035000,1.055714,1.003571,1.027143,0.891602,276341800
2002-09-09,1.020000,1.042857,1.003571,1.012143,0.878581,290726800
2002-09-16,1.010000,1.077857,1.008571,1.062143,0.921983,400503600
2002-09-23,1.054286,1.085000,1.028571,1.051429,0.912683,295962800
2002-09-30,1.028571,1.045000,0.999286,1.002143,0.869901,304547600
2002-10-07,0.997857,1.055714,0.954286,1.036429,0.899662,417820200
2002-10-14,1.039286,1.089286,0.992857,1.024286,0.889122,416285800
2002-10-21,1.018571,1.103571,1.000000,1.101429,0.956085,279881000
2002-10-28,1.110714,1.178571,1.068571,1.168571,1.014368,341205200
2002-11-04,1.178571,1.241429,1.108571,1.131429,0.982126,332536400
2002-11-11,1.124286,1.172143,1.080000,1.139286,0.988946,227803800
2002-11-18,1.156429,1.174286,1.072143,1.143571,0.992667,307652800
2002-11-25,1.145000,1.152857,1.090714,1.107143,0.961045,217480200
2002-12-02,1.135714,1.150000,1.035714,1.067857,0.926944,360281600
2002-12-09,1.067143,1.110714,1.046429,1.056429,0.917023,278079200
2002-12-16,1.057857,1.085000,0.984286,1.010000,0.876721,322651000
2002-12-23,1.011429,1.057857,1.000714,1.004286,0.871761,82656000
2002-12-30,1.005714,1.066429,0.988571,1.064286,0.923844,171162600
2003-01-06,1.073571,1.098571,1.031429,1.051429,0.912683,338219000
2003-01-13,1.064286,1.064286,1.005714,1.007143,0.874241,390691000
2003-01-20,1.015000,1.029286,0.968571,0.985714,0.855640,250580400
2003-01-27,0.977143,1.078571,0.975000,1.025714,0.890362,449747200
2003-02-03,1.029286,1.066429,1.005000,1.010714,0.877341,313166000
2003-02-10,1.018571,1.051429,1.004286,1.047857,0.909583,253286600
2003-02-17,1.053571,1.092857,1.046429,1.071429,0.930044,228265800
2003-02-24,1.061429,1.077857,0.985714,1.072143,0.930663,233857400
2003-03-03,1.072143,1.082857,1.022143,1.037857,0.900902,189425600
2003-03-10,1.036429,1.072143,1.004286,1.055714,0.916403,251717200
